2786,絕鬼島,Isle of Zekki,
2787,潛洞,Dive,
2788,富豪居,Air of the Opulent,
2789,醉蛙小屋,Drunken Toad,
2790,祖靈笑,Unseen Spirits Laughing,
2791,蒼鷺瀑布,Heron's Flight,
2792,蒼鷺河,Heron's Way,
2793,茨菰村,Namai,
2794,梅泉鄉,Plum Spring,
2795,無二江,One River,
2796,西龍鱗橋,Western Ryurin Bridge,
2797,東龍鱗橋,Eastern Ryurin Bridge,
2798,草刈家,Kusakari,
2799,帝國河畔堡,Castrum Fluminis,
2800,弓束官邸,Yuzuka Manor,
2801,岩燕廟,Swallow's Compass,
2802,大龍月門,Dairyu Moon Gates,
2803,青磷水保管所,Ceruleum Depot,
2804,高速魔導驅逐艇L-XXIII,Imperial Hypersonic Assault Craft L-XXIII,
2805,烈士庵,House of the Fierce,
2806,萬絲絛,Ribbons,
2807,七彩溝,Prism Lake,
2808,門前衛街,Monzen,
2809,城下碼頭,Mercantile Docks,
2810,多瑪王城,Doma Castle,
2811,踏裾橋,Coattails,
2812,大龍瀑,Dragon's Struggle,
2813,多瑪飛地,Doman Enclave,
2814,重逢集市,Reunion,
2815,拉其兒的失算,Ragill's Reckoning,
2816,懦夫吊橋,Path of the Craven,
2817,哈克卡勒河,Hak Khaal,
2818,拉伊卡勒河,Rai Khaal,
2819,涅木卡勒河,Nem Khaal,
2820,卡克兒衣樓,Kahkol Iloh,
2821,模兒衣樓,Mol Iloh,
2822,晨曦王座,Dawn Throne,
2823,太陽湖,Azim Khaat,
2824,兄長橋,Bridge of the High Rule Warriors,
2825,大地傷痕,Wound,
2826,蛇喉,Throttle,
2827,楔石洞,House of the Crooked Coin,
2828,塔奧卡勒河,Tao Khaal,
2829,升月高地,Moonrise,
2830,尾山山脈,Tail Mountains,
2831,通天山,Skypiercer,
2832,恰佳遺骨堂,Chakha Zoh,
2833,巴兒達木霸道,Bardam's Mettle,
2834,喬爾艾恩石環,Ceol Aen,
2835,維亞吉兒古巢,Uyagir Caves,
2836,百一啟示,Hundred-and-one Revelations,
2837,克累兒衣樓,Qerel Iloh,
2838,暮暉王座,Dusk Throne,
2839,亞特卡勒河,Yat Khaal,
2840,月神沙漠,Nhaama Desert,
2841,祝福之路,Blessed Passage,
2842,朵塔兒水洲,Dotharl Khaa,
2843,城下碼頭,Mercantile Docks,
2844,多瑪飛地碼頭,Doman Enclave Docks,
2845,茜雲棧橋碼頭,Akanegumo Bridge Docks,
2846,[擴建區]茜雲棧橋碼頭,Akanegumo Bridge Docks subdivision,
2847,歸燕館,Kienkan,
2848,車前會所,Shazenkai,
2849,乙太之光廣場,Doman Enclave aetheryte plaza,
2850,朵洛衣樓,Dhoro Iloh,
2851,終末焦土,Burn,
2852,百貨市場,Ten Thousand Stalls,
2853,匠人街,Yard,
2854,農耕地,Enclave Demesne,
2855,栗齋學堂,Rissai-juku,
2856,巡邏隊駐所,Enclave Barracks,
2857,瞭望塔,watchtower,
2858,無二庭園,One Garden,
2859,多瑪飛地南（栗齋學堂）,southern Enclave,
2860,多瑪飛地北（無二庭園/農耕地）,northern Enclave,
2861,無二江流域（延夏方面）,One River,
2862,艾歐澤亞同盟軍大本營,Eorzean Alliance Headquarters,
2863,加雷馬帝國軍天幕,Garlean Legion tents,
2864,樂慾之所甌博訥修道院,Orbonne Monastery,
2865,葛爾摩大密林,Golmore Jungle,
2866,甌博訥修道院,Orbonne Monastery,
2867,死都,Necrohol,
2868,密林圓場,Jungle's Plea,
2869,機工士的領域,Realm of the Machinists,
2870,聖騎士的領域,Realm of the Templars,
2871,無命街路,lifeless alley,
2872,雷神的領域,Realm of the Thunder God,
2873,水晶監獄,Crystalline Gaol,
2874,懺悔室,Confessional,
2875,古代鬥技場,Forgotten Arena,
2876,中點,Central Point,
2877,瓦爾河西岸,west Val River bank,
2878,瓦爾河源流,Val River source,
2879,瓦爾河東岸,east Val River bank,
2880,總部塔入口,headquarters entrance,
2881,兵武塔底層,Basement,
2882,兵武塔中層,Belly,
2883,兵武塔靈極層,Umbral Tier,
2884,兵武塔星極層,Astral Tier,
2885,兵武塔頂層,Loft,
2886,西部魔力橋腳,Western Columns,
2887,中央魔力橋腳,Central Columns,
2888,東部魔力橋腳,Eastern Columns,
2889,魔力橋基,Aetherbridge Foundation,
2890,水晶龍的領地,Crystal Dragon's Bloom,
2891,封印術研究樓遺跡,Unverified Research,
2892,毀壞的宿舍,dormitory,
2893,委員長辦公室,board room,
2894,入口,entranceway,
2895,烈焰金槍封印區,Orlasrach Containment Unit,
2896,紅頸妖槍封印區,Munderg Containment Unit,
2897,真·斬鐵劍封印區,Shin-Zantetsuken Containment Unit,
2898,美德之槍封印區,Lance of Virtue Containment Unit,
2899,奧茲瑪原型封印區,Proto Ozma Containment Unit,
2900,第二防波堤,Pier #2,
2901,樂座街,Rakuza District,
2902,小防波堤,Short Pier,
2903,小金街,Kogane Dori,
2904,第一防波堤,Pier #1,
2905,異人街,Ijin District,
2906,潮風亭,Shiokaze Hostelry,
2907,轉魂塔廣場,Tenkonto,
2908,海貓茶屋,Umineko Teahouse,
2909,瑞光像,Statue of Zuiko,
2910,望海樓,Bokairo Inn,
2911,望海泉,Bokaisen Hot Springs,
2912,松葉門外廣場,Matsuba Square,
2913,松葉門,Matsuba Gate,
2914,三條花街,Sanjo Hanamachi,
2915,赤誠組營房,Sekiseigumi Barracks,
2916,船庫,Ofunakura Shipwrights,
2917,無地鼓座,Mujikoza,
2918,三號倉庫,San-ban Kura,
2919,五號倉庫,Go-ban Kura,
2920,小鍛冶屋,Kokajiya,
2921,黃金船庫,Kugane Ofunakura,
2922,黑母衣丸,<hex:021A020203>Kuroboro Maru<hex:021A020103>,
2923,烏爾達哈商會館,Ruby Bazaar,
2924,樂水園,Rakusui Gardens,
2925,加雷馬帝國大使館,Garlean Consulate,
2926,拉札罕大使館,Thavnairian Consulate,
2927,烏爾達哈商會館接待室,Ruby Bazaar Offices,
2928,黃昏橋,Tasogare Bridge,
2929,第二防波堤碼頭,Pier #2 ferry docks,
2930,黃金港飛艇坪,airship landing,
2931,乙太之光廣場,Kugane aetheryte plaza,
2932,黃金大橋上的死鬥,Kugane Ohashi,
2933,艾瑪吉娜盃鬥技大會決賽,Dragon's Neck,
2934,碼頭,ferry docks,
2935,甘戈斯,Gangos,
2936,帕戈爾贊,Paglth'an,
2937,佐爾瑪刻,Zolm'ak,
2938,大平原,Boundless Plains,
2939,佐爾瑪刻祭場,gathering ring,
2940,蜥蜴圍欄,scalekin pen,
2941,黃昏庭園,Sunseat,
2942,邊境山谷,Valley of No One,
2943,佐爾瑪刻市區,Zolm'ak citadel,
2944,黃金平原,Gilded Sea,
2945,移動部落,drifting encampment,
2946,商客奇譚<hex:02100103>[特殊迷宮探索],<hex:021A020203>Merchant's Tale<hex:021A020103><hex:02100103>(Dungeon Entry),
2947,,,
2948,,,
2949,諾弗蘭特,Norvrandt,
2950,諾弗蘭特,Norvrandt,
2951,水晶都,Crystarium,
2952,游末邦,Eulmore,
2953,雷克蘭德,Lakeland,
2954,珂露西亞島,Kholusia,
2955,安穆·艾蘭,Amh Araeng,
2956,伊爾美格,Il Mheg,
2957,拉凱提卡大森林,Rak'tika Greatwood,
2958,黑風海,Tempest,
2959,秘密花園,Hidden Gardens,
2960,迷惘之森,Wanderlust,
2961,幻惑之湖,Dohn Toch,
2962,幻惑之城,Dohn Lran,
2963,微睡之泉,Teag Gye,
2964,扭絞大樹,Twisted Trunk,
2965,水妖浴場,Bathing Pools,
2966,格里奧勒的睡床,Atelier,
2967,水面大堂,Reflections,
2968,王冠之間,throne room,
2969,升天大廳,Hall of Ascension,
2970,冥界大空洞,Underworld,
2971,大改造區,Repurposement,
2972,崩壞的通道,Collapsed Passage,
2973,時空潛行裝置,Dimensional Brake,
2974,煉獄入口,Dark Invitation,
2975,改造據點,Repurposing,
2976,乙太觀測臺,Aetherial Observation,
2977,主動力乙太爐,Main Aether Furnace,
2978,時空潛行裝置中樞,Cornice,
2979,多恩美格禁園,Dohn Mheg,
2980,幻惑之園,Lran Mheg,
2981,幻惑之城,Dohn Lran,
2982,希爾科斯孿晶塔,Twinning,
2983,地下淺層,Shallow,
2984,地下深層,Deep,
2985,亞馬烏羅提,Amaurot,
2986,即將毀滅的國都,Fading Footsteps,
2987,即將毀滅的行星,Fading Hearth,
2988,看哪，那些獸被解放了出來,"And lo, vile beasts did rise",
2989,它們殺害世人、燒毀城鎮,Leaving naught in their wake but blood and ash.,
2990,這便是，第一之災難,Thus did the first doom befall us.,
2991,隨後，仍有兩場災難將到來,"It would not, however, prove the last.",
2992,我們的明天已化為餘燼,"For soon did the sun bend low, scorching earth and boiling seas.",
2993,這便是，第二之災難,Thus did the second doom break us.,
2994,毀滅猶如暗影迅速擴張,"Yet it was neither claw nor flame, but our very sins─",
2995,地上萬物皆無處可逃,"Stacked to the heavens where they took root, corrupting its halls─",
2996,這便是，第三之災難,Thus did the third doom undo us.,
2997,格魯格火山,Mt. Gulg,
2998,破損的山路,Perished Path,
2999,純白門,White Gate,
3000,光芒階梯,Winding Flare,
3001,大塔羅斯的脊背,Spine of the Talos,
3002,大塔羅斯的右臂,Arm of the Talos,
3003,漂白的山路,Pallid Path,
3004,篡改的山路,Permuted Path,
3005,下層,Rise Above,
3006,上層,Cant Below,
3007,阿尼德羅學院,Akadaemia Anyder,
3008,水生生物創造場,Ichthyology,
3009,草木生物創造場,Phytobiology,
3010,幻想生物創造場,Phantomology,
3011,學院正門,Main Gate,
3012,米特隆院,Words of Mitron,
3013,哈爾馬魯特院,Words of Halmarut,
3014,拉哈布雷亞院,Words of Lahabrea,
3015,室內,Halls,
3016,屋頂,Rooftop,
3017,差分閉合宇宙,liminal space,
3018,奇坦那神影洞,Qitana Ravel,
3019,奇塔利的責問,Qitari Dissent,
3020,神前石門,Divine Threshold,
3021,伊奇絲洛克瓦之睡床,Night of Yx'Lokwa,
3022,伊奇絲安帕之神淚,Tears of the Gods,
3023,映照神影之洞窟,Shadowed Hollow,
3024,奧奇斯恰爾之舞場,Leap of Ox'Charl,
3025,拉凱提卡大飛流,Rak'tika Falls,
3026,奧奇斯加托爾之祭壇,Song of Ox'Gatorl,
3027,偽造的宮殿,False Prayer,
3028,馬利卡大井,Malikah's Well,
3029,軌道車站,Terminus,
3030,馬利卡水源,Malikah's Gift,
3031,無償離宮,Unquestioned Acceptance,
3032,赤紅水殿,Jasper Walls,
3033,翠綠坑道,Jade Paths,
3034,青藍水脈,Turquoise Currents,
3035,漂白的洞穴,Blanch,
3036,迷途羊倌之森,Forest of the Lost Shepherd,
3037,水晶公之門,Exarch Gate,
3038,風化大地,Weathering,
3039,始源湖,Source,
3040,射孔,Embrasure,
3041,追隨者之門,Accensor Gate,
3042,束帶路,Belt,
3043,千山,Chiliad,
3044,喬布要塞,Fort Jobb,
3045,光耀教會,Church of the First Light,
3046,石橋,Bridges,
3047,拉迪斯卡瞭望塔,Radisca's Round,
3048,止步堡壘,Stay,
3049,北方集合地,Northern Staging Point,
3050,水灘村,Holminster Switch,
3051,清融街,Clearmelt,
3052,無垢之證,Inviolate Witness,
3053,拉克汕城,Laxan Loft,
3054,自縊塔,Hanging Tower,
3055,三重生大廳,Hall of the Thrice Born,
3056,巨人的兔窩,Hare Among Giants,
3057,奧斯塔爾嚴命城,Ostall Imperative,
3058,豺狼影府,Wolves of Shadow,
3059,陰沉鄉,Sullen,
3060,雜草島,Weed,
3061,磚土島,Brick,
3062,疙瘩島,Knot,
3063,波浪島,Lap,
3064,濕鞋棧橋,Dampsole,
3065,責罰監獄,Hour of Certain Durance,
3066,銹鎖街,Mortal Irons,
3067,不渴岸灘,Thirstless Shore,
3068,賢島,Isle of Ken,
3069,裸岩,Naked Rock,
3070,光明崖,Bright Cliff,
3071,落影崖,Shadow Fault,
3072,碎石山地,Scree,
3073,侏儒山脈,Duergar Mountains,
3074,碎貝海岸,Cracked Shell Beach,
3075,滯潮村,Stilltide,
3076,漏洞小舟亭,Leaky Keel,
3077,總督田地,Governor's Row,
3078,白油瀑布,White Oil Falls,
3079,格瑞里豬欄,Greely Sties,
3080,緩慢道,Slowroad,
3081,南渡橋,Southern Crossing,
3082,格瑞里大橋,Greely Bridge,
3083,沃茨河下游,lower Watts River,
3084,怪人小屋,Codger's Crook,
3085,門前區,Gatetown,
3086,歡迎門,Open Arms,
3087,鯨角,Whale's Breach,
3088,鑿岩門,Chisel,
3089,擊木燈塔,Clave,
3090,觀海塔,Seagazer,
3091,觀石塔,Stonegazer,
3092,溫蒙特造船廠,Venmont Yards,
3093,損艦角,Split Hull,
3094,工匠村,Wright,
3095,蠟封牧場,Wax Seal Mills,
3096,柔風海灣,Whisperwind Cove,
3097,梯底,Bottom Rung,
3098,大升降機,Ladder,
3099,山包島,Barrow Isle,
3100,刺舌滴,Sharptongue Drip,
3101,大海女兒的舞場,Lawns,
3102,梯頂,Top Rung,
3103,友好村,Amity,
3104,八號坑口,Pit 8,
3105,圖姆拉村,Tomra,
3106,迅速道,Quick Way,
3107,南琥珀丘,Southern Hills of Amber,
3108,沃茨河上游,upper Watts River,
3109,碎煮夜梟橋,Boiled Owl Bridge,
3110,煙管橋,Flue Bridge,
3111,古姆拉村,Komra,
3112,侏儒煙囪,Duergar's Tewel,
3113,矮人洞窟,Dwarven Hollows,
3114,沙爾北城,Qasr Sharl,
3115,琥珀原,Fields of Amber,
3116,北琥珀丘,Northern Hills of Amber,
3117,中琥珀丘,Central Hills of Amber,
3118,廢都拿巴示艾蘭,Nabaath Areng,
3119,紅店野營地,Red Serai,
3120,沙河,River of Sand,
3121,薩邁爾脊骨,Samiel's Backbone,
3122,鼴靈集市,Mord Souq,
3123,帽之塔,Rack,
3124,手之風車,Our Ladies' Hands,
3125,腳之風車,Our Ladies' Feet,
3126,眼之塔,Pitch,
3127,鼻之塔,Snitch,
3128,須之塔,Twitch,
3129,上路客店,Inn at Journey's Head,
3130,鐵架塔,Derrick,
3131,拿巴示斷絕,Nabaath Severance,
3132,比朗大礦山,Mount Biran Mines,
3133,迦利克村,Garik,
3134,尾之道,Dragging Tail,
3135,絡尾聚落,Twine,
3136,凱爾克遺跡,Kelk,
3137,索道礦車站,lift station,
3138,努貝依舊礦山,Nuvy's Leavings,
3139,馬利卡大井,Malikah's Well,
3140,水站,Ladle,
3141,索道礦車站,lift station,
3142,安穆馬利克新宮殿,Pristine Palace of Amh Malik,
3143,空無大地,Empty,
3144,桃色睡床,Timh Gyeus,
3145,身鏡湖,Longmirror Lake,
3146,孚布特堡,Voeburtenburg,
3147,群花館,Lydha Lran,
3148,群樹館,Phisor Lran,
3149,多恩美格禁園,Dohn Mheg,
3150,篤學者莊園,Bookman's Shelves,
3151,手鏡湖,Handmirror Lake,
3152,優雅館,Thysm Lran,
3153,沉沒教會,House of the First Light,
3154,魚群鎮,Deepwood Swim,
3155,傑娜娜寬容道,Good Jenanna's Grace,
3156,普拉恩尼茸洞,Pla Enni,
3157,雲村,Wolekdorf,
3158,六子淺灘,Sextuplet Shallow,
3159,達穆倫巡禮教會遺跡,Church at Dammroen Field,
3160,科拉德菌床,Father Collard's Chambers,
3161,聖法斯里克天庭,Saint Fathric's Temple,
3162,安登小羊圈,Anden's Airs,
3163,艾雅拉登城橋,Old Earra Bridge,
3164,夢羽城,Lyhe Ghiah,
3165,希秋亞濕原,Citia Swamps,
3166,蛇水湖,Lake Tusi Mek'ta,
3167,伊奇絲瑪雅艾禁林,Blind Forest of Yx'Maja,
3168,星墓塔遺跡群,K'mul Astropolis,
3169,戈恩要塞,Fort Gohn,
3170,蛇行枝,Slitherbough,
3171,至暗所,Darker,
3172,書著者樹洞,Cleric,
3173,洛查特爾大階梯,Lozatl's Conquest,
3174,結誓洞窟,Woven Oath,
3175,阿絲塔蒂亞的胞宮,Womb,
3176,水蛇寶卵,Fruit of the Protector,
3177,破裂卵殼,Husk,
3178,朵瓦特里沉沒神殿,Covered Halls of Dwatl,
3179,法諾村,Fanow,
3180,休憩廣場,Sleepaway Common,
3181,野園,Wild Fete,
3182,射手露宿地,Bowrest,
3183,繆櫟的鄉愁,Mjrl's Regret,
3184,風渦,windmire,
3185,四晨星,Morning Stars,
3186,奧奇斯加托爾之星墓,Ox'Gatorl Mul,
3187,伊奇絲洛克瓦之星墓,Yx'Lokwa Mul,
3188,奧奇斯恰爾之星墓,Ox'Charl Mul,
3189,伊奇絲安帕之星墓,Yx'Anpa Mul,
3190,萬神大星墓,Great Pyramid of Ux'ner,
3191,大圖帕薩禮拜堂,Confessional of Toupasa the Elder,
3192,諾弗蘭特大陸坡,Norvrandt Slope,
3193,卡利班深海峽,Caliban Gorge,
3194,亞馬烏羅提,Amaurot,
3195,鰭人潮池,Ondo Cups,
3196,鰨沙地窖,Flounders' Floor,
3197,奇人工作室,Workbench,
3198,珍珠沙壺,Crock of Pearls,
3199,陸人墓標,Where the Dry Return,
3200,無主遺跡,Walls of the Forgotten,
3201,尊紫洞,Purpure,
3202,卡利班古巢,Caliban Gap,
3203,阿科拉塔,Achora Heights,
3204,波利來賴塔官廳區,Polyleritae District,
3205,馬克連薩斯廣場,Macarenses Angle,
3206,人民辯論館,Hall of Rhetoric,
3207,創造管理局,Bureau of the Architect,
3208,人民行政局,Bureau of the Administrator,
3209,人民秘書局,Bureau of the Secretariat,
3210,國會議事堂,Capitol,
3211,第一之災難,First Doom,
3212,第二之災難,Second Doom,
3213,第三之災難,Third Doom,
3214,伊甸內核,Core,
3215,伊甸甲板,Halo,
3216,涅柔斯海淵,Nereus Trench,
3217,阿特拉斯山頂,Atlas Peak,
3218,妖靈王舞場,Dancing Plague,
3219,完璧王座,Crown of the Immaculate,
3220,末日亞馬烏羅提,Dying Gasp,
3221,希爾科斯峽谷,Syrcus Trench,
3222,懸掛公館起居室,Pendants personal suite,
3223,觀星室,Ocular,
3224,聖殿堂,Sanctuary,
3225,空無大地,Empty,
3226,拿巴示礦山,Nabaath Mines,
3227,隆卡遺跡,Ronkan Reflections,
3228,大圖帕薩禮拜堂,Confessional of Toupasa the Elder,
3229,夢羽寶境,Dungeons of Lyhe Ghiah,
3230,入口,Point of No Return,
3231,第一區,1st Chamber,
3232,第二區,2nd Chamber,
3233,第三區,3rd Chamber,
3234,第四區,4th Chamber,
3235,最終區,Condemnation,
3236,圓頂區,Rotunda,
3237,天頂區,Baldaquin,
3238,三藝區,Trivium,
3239,四藝區,Quadrivium,
3240,密鋪鐵橋,Tessellation,
3241,乙太之光廣場,Crystarium aetheryte plaza,
3242,露天席大廣場,Exedra,
3243,深慮室,Umbilicus,
3244,幔布門,Dossal Gate,
3245,希爾科斯塔水晶塔,Syrcus Tower,
3246,聖林牧場,Temenos Rookery,
3247,阿馬羅棧橋,Amaro Launch,
3248,中庸工藝館,Crystalline Mean,
3249,煉金醫療館,Spagyrics,
3250,彈道軍武館,Ballistics,
3251,博物陳列館,Cabinet of Curiosity,
3252,自由辯論館,Whispering Gallery,
3253,作物園藝館,Hortorium,
3254,宇宙和音,Musica Universalis,
3255,彷徨階梯亭,Wandering Stairs,
3256,懸鏈公館,Catenaries,
3257,甜濾果樹園,Sweetsieve,
3258,廢船街,Derelicts,
3259,樹根層,Buttress,
3260,樹幹層,Understory,
3261,樹梢層,Canopy,
3262,樹葉層,Emergent,
3263,光榮門,Glory Gate,
3264,腐臭花園,Nightsoil Pots,
3265,喜悅大堂,Joyous Hall,
3266,入國審查局,Bureau of Immigration,
3267,移民登記局,Bureau of Registration,
3268,洗濯室,Delousery,
3269,一號交易辦公室,Customs Office A-1,
3270,二號交易辦公室,Customs Office A-2,
3271,交易倉庫,Customs Hold,
3272,木質梯,Xylem Lift,
3273,游末邦軍總司令部,Eulmoran Army Headquarters,
3274,承重柱,Mainstay,
3275,乙太之光廣場,Eulmore aetheryte plaza,
3276,貴婦會客廳,Grand Dame's Parlor,
3277,蜂箱夜總會,Beehive,
3278,樹冠梯,Crown Lift,
3279,巡天路,Skyfront,
3280,元首辦公室,Offer,
3281,紫黑森林,Bruise,
3282,青煙牧場,blackened meadow,
3283,焦熱村落,burning village,
3284,紫黑裂痕,Wound,
3285,家畜賣場,Auction,
3286,燃燒路口,fiery crossroad,
3287,領主府前院,manor house courtyard,
3288,懸掛公館,Pendants,
3289,三藝區,Trivium,
3290,四藝區,Quadrivium,
3291,水晶都起居室,Crystarium Personal Suites,
3292,風化裂痕,Rift of Sighs,
3293,銹跡貯水池,rusted reservoir,
3294,始源湖,Source,
3295,陰沉鄉,Sullen,
3296,賢島,Isle of Ken,
3297,沃茨河上游,upper Watts River,
3298,白油瀑布,White Oil Falls,
3299,沃茨河下游,lower Watts River,
3300,刺舌滴,Sharptongue Drip,
3301,珂露西亞島西海岸,western Kholusian coast,
3302,觀海灣,Seagazer Shoals,
3303,珂露西亞島東海岸,eastern Kholusian coast,
3304,廢船街,Derelicts,
3305,沙河,River of Sand,
3306,拿巴示斷絕,Nabaath Severance,
3307,琥珀丘,Hills of Amber,
3308,手鏡湖,Handmirror Lake,
3309,身鏡湖,Longmirror Lake,
3310,傲慢的年長溪流,Haughty One,
3311,嫉妒的年少溪流,Jealous One,
3312,寵壞的年幼溪流,Spoiled One,
3313,聖法斯里克天庭,Saint Fathric's Temple,
3314,科拉德排水溝,Father Collard's Failings,
3315,蛇水湖,Lake Tusi Mek'ta,
3316,血盅,Red Chalice,
3317,洛查特爾河,Lozatl,
3318,繆櫟的鄉愁南部,south Mjrl's Regret,
3319,結誓洞窟,Woven Oath,
3320,鰨沙地窖,Flounders' Floor,
3321,陸人墓標,Where the Dry Return,
3322,卡利班深海峽西北,northwest Caliban Gorge,
3323,卡利班古巢西,west Caliban Gap,
3324,卡利班古巢東,east Caliban Gap,
3325,尊紫洞,Purpure,
3326,諾弗蘭特大陸坡,Norvrandt Slope,
3327,乙太之光廣場,Crystarium Aetheryte Plaza,
3328,宇宙和音市場,Musica Universalis markets,
3329,聖林牧場,Temenos Rookery,
3330,幔布門前（觀星室）,Dossal Gate,
3331,懸掛公館前,Pendants,
3332,阿馬羅棧橋前,Amaro Launch,
3333,中庸工藝館前,Crystalline Mean,
3334,博物陳列館前,Cabinet of Curiosity,
3335,密鋪鐵橋（雷克蘭德方面）,Tessellation (Lakeland),
3336,乙太之光廣場,Eulmore Aetheryte Plaza,
3337,廢船街東南,southeast Derelicts,
3338,承重柱,Mainstay,
3339,腐臭花園,Nightsoil Pots,
3340,光榮門,Glory Gate,
3341,始源湖東北,northeast Source,
3342,賢島,Isle of Ken,
3343,始源湖東南,southeast Source,
3344,夢羽城北,north Lyhe Ghiah,
3345,魚群鎮,Deepwood Swim,
3346,身鏡湖中央,central Longmirror Lake,
3347,優雅館,Thysm Lran,
3348,身鏡湖南,south Longmirror Lake,
3349,蛇水湖北,north Lake Tusi Mek'ta,
3350,朵瓦特里沉沒神殿,Covered Halls of Dwatl,
3351,光榮路（珂露西亞島方面）,Path to Glory (Kholusia),
3352,光榮路,Path to Glory,
3353,刺舌滴,Sharptongue Drip,
3354,長老集會所,Longbeard Council,
3355,酒鬼館,Wet Whistle,
3356,宗母的榮耀,Mithai Glorianda,
3357,花侯爵凱旋路,March of the Marchioness,
3358,羊毛道,Woolen Way,
3359,宗母的榮耀,Mithai Glorianda,
3360,無言崖,Silent Cliffs,
3361,纏根林,Trip,
3362,染洗沼地,Dyers' Wash,
3363,瞑目石兵,Deliberating Doll,
3364,洛查特爾河,Lozatl,
3365,血盅,Red Chalice,
3366,弓木樹島,Isle of Bows,
3367,姐妹隱島,Isle of Sisters,
3368,快婿樹島,Isle of Consorts,
3369,特林鳩羅的石架,Trinculo Shelf,
3370,被吞沒的摩天樓,Swallowed Spire,
3371,甬道,Gangway,
3372,飛空艇棧橋,airship launch,
3373,奧奇斯達藍深淵,Ox'Dalan Gap,
3374,阿馬羅棚,Amarokeep,
3375,兵棋之間,Martial Court,
3376,春水湧泉,Font of Quintessence,
3377,演奏之間,Chamber of Celestial Song,
3378,昂薩哈凱爾,Onsal Hakair,
3379,昂薩哈凱爾西部,western Onsal Hakair,
3380,昂薩哈凱爾東部,eastern Onsal Hakair,
3381,昂薩哈凱爾南部,southern Onsal Hakair,
3382,聖者巴古兒赤的神諭,Bagurchi Abjiya,
3383,受辱巴古兒赤的不屈,Bagurchi's Vindication,
3384,聰慧巴古兒赤的旅程,Bagurchi's Foresight,
3385,宇宙宮,Grand Cosmos,
3386,騎士城苑,Chivalric Sphere,
3387,王妃庭園,Regal Sphere,
3388,國王宮殿,Divine Sphere,
3389,騎士之間,Presence Chamber,
3390,兵刃之間,Cross of Blades,
3391,螢石大堂,Myrhinne Hall,
3392,舉杯之間,Chamber of Raised Cups,
3393,英雄之間,Chamber of Immortal Legacy,
3394,起舞之間,Chamber of Courtly Love,
3395,工廠廢墟上層,upper stratum,
3396,工廠廢墟中層,middle stratum,
3397,工廠廢墟下層,lower stratum,
3398,工廠廢墟深層,deep stratum,
3399,第一區,zone 1,
3400,第二區,zone 2,
3401,第三區,zone 3,
3402,第四區,zone 4,
3403,第五區,zone 5,
3404,倉庫A,warehouse A,
3405,倉庫B,warehouse B,
3406,質檢場,quality assurance,
3407,廢品處理室,waste disposal,
3408,倉庫C,warehouse C,
3409,螺旋路,winding walkway,
3410,前部甲板,forward deck,
3411,後部甲板,rear deck,
3412,無垢的大地01,ovoo 1,
3413,無垢的大地02,ovoo 2,
3414,無垢的大地03,ovoo 3,
3415,無垢的大地04,ovoo 4,
3416,無垢的大地05,ovoo 5,
3417,無垢的大地06,ovoo 6,
3418,無垢的大地07,ovoo 7,
3419,無垢的大地08,ovoo 8,
3420,無垢的大地09,ovoo 9,
3421,無垢的大地10,ovoo 10,
3422,無垢的大地11,ovoo 11,
3423,無垢的大地12,ovoo 12,
3424,無垢的大地13,ovoo 13,
3425,複製工廠廢墟,Copied Factory,
3426,廢棄倉庫,ruined warehouse,
3427,機械遺跡坑道,excavation tunnels,
3428,麗耶美格夢園,Lyhe Mheg,
3429,帝都魔導城,imperial palace,
3430,皇族區域通路,Imperial Way,
3431,皇族區域大廳,Emperor's Crossroads,
3432,聯絡走廊,connecting corridor,
3433,動力區,Principle Dynamics,
3434,魔導兵器倉庫,magitek installation,
3435,蒼天街,Firmament,
3436,無名眾人廣場,Mendicant's Court,
3437,工廠廢墟上層,upper stratum,
3438,工廠廢墟中層,middle stratum,
3439,工廠廢墟下層,lower stratum,
3440,工廠廢墟深層,deep stratum,
3441,複製工廠廢墟,Copied Factory,
3442,基姆利特防線,Cinder Drift,
3443,出海垂釣,high seas,
3444,加拉迪翁灣,Galadion Bay,
3445,梅爾托爾海峽南,southern Strait of Merlthor,
3446,梅爾托爾海峽北,northern Strait of Merlthor,
3447,羅塔諾海,Rhotano Sea,
3448,加拉迪翁灣外海,outer Galadion Bay,
3449,加拉迪翁灣外海幻海流,Galadion spectral current,
3450,梅爾托爾海峽南,southern Strait of Merlthor,
3451,梅爾托爾海峽南幻海流,southern Merlthor spectral current,
3452,梅爾托爾海峽北,northern Strait of Merlthor,
3453,梅爾托爾海峽北幻海流,northern Merlthor spectral current,
3454,羅塔諾海海面,open Rhotano Sea,
3455,羅塔諾海海面幻海流,Rhotano spectral current,
3456,蛇水湖中央,central Lake Tusi Mek'ta,
3457,蛇水湖南,south Lake Tusi Mek'ta,
3458,繆櫟之淚,Mjrl's Tears,
3459,俾斯麥的額頭,Bismarck's brow,
3460,追憶庭,Garden of Recollection,
3461,追憶館,Anamnesis,
3462,淨化廣場,Katharsis,
3463,信仰大堂,Doxa,
3464,理念保管庫,Archive Eternal,
3465,概念之間,Noesis,
3466,塞提柏斯海溝,Setebos Trench,
3467,阿尼德羅追憶館,Anamnesis Anyder,
3468,甘多夫雷平原,Gandof Thunder Plains,
